Rowid_,VALUE,COUNT,US_200BPS,US_200EVT,BPS_MODEL,BPS_NAME,GROUPVEG,FRI_REPLAC,FRI_MIXED,FRI_SURFAC,FRI_ALLFIR,EVT_NAME,EVT_PHYS
,36121,29984,839,7126,11530_7_8_9,Inter-Mountain Basins Greasewood Flat,Shrubland,1011.000000000000000,NA,NA,1011.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland
,36126,6,1224,9328,10510_18_21,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,Conifer,92.000000000000000,77,14,11.000000000000000,Interior Western North American Temperate Ruderal Shrubland,Exotic Tree-Shrub
,36136,7617,2711,7968,10804_6_12_15_16_17_18_23_24_25,Inter-Mountain Basins Big Sagebrush Shrubland - Upland,Shrubland,120.000000000000000,NA,NA,120.000000000000000,Western Cool Temperate Wheat,Agricultural
,36145,14,799,9301,10290_2_3_4_5_6_7_12,Mediterranean California Mixed Oak Woodland,Hardwood,287.000000000000000,33,11,8.000000000000000,California Ruderal Grassland and Meadow,Exotic Herbaceous
,36147,1828,1235,7080,11060_18,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland,Shrubland,100.000000000000000,78,NA,44.000000000000000,Inter-Mountain Basins Big Sagebrush Shrubland,Shrubland
,36154,8,2711,7053,10804_6_12_15_16_17_18_23_24_25,Inter-Mountain Basins Big Sagebrush Shrubland - Upland,Shrubland,120.000000000000000,NA,NA,120.000000000000000,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,Conifer
,36155,3,2711,7165,10804_6_12_15_16_17_18_23_24_25,Inter-Mountain Basins Big Sagebrush Shrubland - Upland,Shrubland,120.000000000000000,NA,NA,120.000000000000000,Northern Rocky Mountain Foothill Conifer Wooded Steppe,Conifer
,36156,2,893,7904,10810_22,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland,442.000000000000000,NA,NA,442.000000000000000,Western Cool Temperate Urban Shrubland,Developed
,36162,64,833,9272,11240_1_7_8_9,Columbia Plateau Low Sagebrush Steppe,Shrubland,223.000000000000000,NA,NA,223.000000000000000,Temperate Pacific Subalpine-Montane Wet Meadow,Riparian
,36163,754,686,7086,10110_21,Rocky Mountain Aspen Forest and Woodland,Hardwood,110.000000000000000,NA,NA,110.000000000000000,Rocky Mountain Lower Montane-Foothill Shrubland,Shrubland
,36166,1115,704,7123,11260_21,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland,50.000000000000000,NA,NA,50.000000000000000,Columbia Plateau Steppe and Grassland,Grassland
,36172,49,1226,7125,10550_18,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Conifer,175.000000000000000,694,NA,140.000000000000000,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland
,36178,1185,1246,7903,11600_18,Rocky Mountain Subalpine/Upper Montane Riparian Systems,Riparian,68.000000000000000,NA,114,42.000000000000000,Western Cool Temperate Urban Herbaceous,Developed
,36179,3,893,7903,10810_22,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland,442.000000000000000,NA,NA,442.000000000000000,Western Cool Temperate Urban Herbaceous,Developed
,36191,44,638,7968,10810_7_8_9,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland,692.000000000000000,NA,NA,692.000000000000000,Western Cool Temperate Wheat,Agricultural
,36192,1544,1235,9328,11060_18,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland,Shrubland,100.000000000000000,78,NA,44.000000000000000,Interior Western North American Temperate Ruderal Shrubland,Exotic Tree-Shrub
,36195,45,1237,7145,11240_10_12_17_18_19_21,Columbia Plateau Low Sagebrush Steppe,Shrubland,200.000000000000000,NA,NA,200.000000000000000,Rocky Mountain Subalpine-Montane Mesic Meadow,Grassland
,36199,541,1235,9828,11060_18,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland,Shrubland,100.000000000000000,78,NA,44.000000000000000,Interior Western North American Temperate Ruderal Grassland,Exotic Herbaceous
,36201,4,1226,7139,10550_18,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Conifer,175.000000000000000,694,NA,140.000000000000000,Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland,Grassland
,36205,296,825,7017,10810_7_8_9,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland,692.000000000000000,NA,NA,692.000000000000000,Columbia Plateau Western Juniper Woodland and Savanna,Conifer
,36206,62,825,7124,10810_7_8_9,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland,692.000000000000000,NA,NA,692.000000000000000,Columbia Plateau Low Sagebrush Steppe,Shrubland
,36212,20,1236,9328,11230_10_18,Columbia Plateau Steppe and Grassland,Grassland,50.000000000000000,NA,NA,50.000000000000000,Interior Western North American Temperate Ruderal Shrubland,Exotic Tree-Shrub
,36213,6,713,7123,11600_21,Rocky Mountain Subalpine/Upper Montane Riparian Systems,Riparian,329.000000000000000,2813,NA,295.000000000000000,Columbia Plateau Steppe and Grassland,Grassland
,36214,3,893,7296,10810_22,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland,442.000000000000000,NA,NA,442.000000000000000,Developed-Low Intensity,Developed-Low Intensity
,36218,438,825,7126,10810_7_8_9,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland,692.000000000000000,NA,NA,692.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland
,36223,44,1237,9828,11240_10_12_17_18_19_21,Columbia Plateau Low Sagebrush Steppe,Shrubland,200.000000000000000,NA,NA,200.000000000000000,Interior Western North American Temperate Ruderal Grassland,Exotic Herbaceous
,36227,6885,646,7153,11350_7_8_9_10_12_17_18,Inter-Mountain Basins Semi-Desert Grassland,Grassland,81.000000000000000,NA,NA,81.000000000000000,Inter-Mountain Basins Greasewood Flat,Shrubland
,36234,1,704,9505,11260_21,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland,50.000000000000000,NA,NA,50.000000000000000,Great Basin Foothill and Lower Montane Riparian Herbaceous,Riparian
,36238,10,812,7098,10431_2_3_6_7,Mediterranean California Mixed Evergreen Forest - Interior,Conifer,167.000000000000000,46,23,14.000000000000000,California Montane Woodland and Chaparral,Shrubland
,36239,17,800,7965,10300_2_3_4_5_6_7,Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland,Conifer,176.000000000000000,38,15,10.000000000000000,Western Cool Temperate Close Grown Crop,Agricultural
,36240,1759,646,7081,11350_7_8_9_10_12_17_18,Inter-Mountain Basins Semi-Desert Grassland,Grassland,81.000000000000000,NA,NA,81.000000000000000,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland
,36241,281,713,9003,11600_21,Rocky Mountain Subalpine/Upper Montane Riparian Systems,Riparian,329.000000000000000,2813,NA,295.000000000000000,Great Basin Foothill and Lower Montane Riparian Woodland,Riparian
,36244,1,900,7086,11350_22,Inter-Mountain Basins Semi-Desert Grassland,Grassland,25.000000000000000,NA,NA,25.000000000000000,Rocky Mountain Lower Montane-Foothill Shrubland,Shrubland
,36263,12,646,7019,11350_7_8_9_10_12_17_18,Inter-Mountain Basins Semi-Desert Grassland,Grassland,81.000000000000000,NA,NA,81.000000000000000,Great Basin Pinyon-Juniper Woodland,Conifer
,36264,133,891,7298,10801_21_22_28,Inter-Mountain Basins Big Sagebrush Shrubland - Basin Big Sagebrush,Shrubland,73.000000000000000,NA,NA,73.000000000000000,Developed-High Intensity,Developed-High Intensity
,36274,71,638,7964,10810_7_8_9,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland,692.000000000000000,NA,NA,692.000000000000000,Western Cool Temperate Row Crop,Agricultural
,36282,131,891,7923,10801_21_22_28,Inter-Mountain Basins Big Sagebrush Shrubland - Basin Big Sagebrush,Shrubland,73.000000000000000,NA,NA,73.000000000000000,Western Cool Temperate Developed Ruderal Shrubland,Developed
,36283,426,1216,9828,10010,Inter-Mountain Basins Sparsely Vegetated Systems,Sparse,0.000000000000000,NA,NA,0.000000000000000,Interior Western North American Temperate Ruderal Grassland,Exotic Herbaceous
,36288,3,893,7901,10810_22,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland,442.000000000000000,NA,NA,442.000000000000000,Western Cool Temperate Urban Evergreen Forest,Developed
,36290,15,714,9003,11610_21,Northern Rocky Mountain Conifer Swamp,Conifer,400.000000000000000,NA,NA,400.000000000000000,Great Basin Foothill and Lower Montane Riparian Woodland,Riparian
,36291,19,715,9003,11660_21,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Conifer,297.000000000000000,47,NA,40.000000000000000,Great Basin Foothill and Lower Montane Riparian Woodland,Riparian
,36292,1,694,9003,10560_21_22,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,Conifer,428.000000000000000,891,NA,289.000000000000000,Great Basin Foothill and Lower Montane Riparian Woodland,Riparian
,36295,27,704,9003,11260_21,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland,50.000000000000000,NA,NA,50.000000000000000,Great Basin Foothill and Lower Montane Riparian Woodland,Riparian
,36303,84,686,9003,10110_21,Rocky Mountain Aspen Forest and Woodland,Hardwood,110.000000000000000,NA,NA,110.000000000000000,Great Basin Foothill and Lower Montane Riparian Woodland,Riparian
,36304,1,715,9307,11660_21,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Conifer,297.000000000000000,47,NA,40.000000000000000,Great Basin & Intermountain Introduced Annual and Biennial Forbland,Exotic Herbaceous
,36311,2,825,7900,10810_7_8_9,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland,692.000000000000000,NA,NA,692.000000000000000,Western Cool Temperate Urban Deciduous Forest,Developed
,36331,16596,792,7105,10170_6_7_8_9_12_18,Columbia Plateau Western Juniper Woodland and Savanna,Conifer,437.000000000000000,271,NA,167.000000000000000,Northern and Central California Dry-Mesic Chaparral,Shrubland
,36333,112,646,9307,11350_7_8_9_10_12_17_18,Inter-Mountain Basins Semi-Desert Grassland,Grassland,81.000000000000000,NA,NA,81.000000000000000,Great Basin & Intermountain Introduced Annual and Biennial Forbland,Exotic Herbaceous
,36337,151,839,7011,11530_7_8_9,Inter-Mountain Basins Greasewood Flat,Shrubland,1011.000000000000000,NA,NA,1011.000000000000000,Rocky Mountain Aspen Forest and Woodland,Hardwood
,36339,63,713,7086,11600_21,Rocky Mountain Subalpine/Upper Montane Riparian Systems,Riparian,329.000000000000000,2813,NA,295.000000000000000,Rocky Mountain Lower Montane-Foothill Shrubland,Shrubland
,36343,3,797,7127,10270_2_3_7,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Conifer,332.000000000000000,32,12,8.000000000000000,Inter-Mountain Basins Semi-Desert Shrub-Steppe,Shrubland
,36354,26,1241,9828,11350_7_8_9_10_12_17_18,Inter-Mountain Basins Semi-Desert Grassland,Grassland,81.000000000000000,NA,NA,81.000000000000000,Interior Western North American Temperate Ruderal Grassland,Exotic Herbaceous
,36362,1,1241,9017,11350_7_8_9_10_12_17_18,Inter-Mountain Basins Semi-Desert Grassland,Grassland,81.000000000000000,NA,NA,81.000000000000000,Rocky Mountain Alpine-Montane Wet Meadow,Riparian
,36363,35,686,9309,10110_21,Rocky Mountain Aspen Forest and Woodland,Hardwood,110.000000000000000,NA,NA,110.000000000000000,Great Basin & Intermountain Introduced Perennial Grassland and Forbland,Exotic Herbaceous
,36370,3,1241,7139,11350_7_8_9_10_12_17_18,Inter-Mountain Basins Semi-Desert Grassland,Grassland,81.000000000000000,NA,NA,81.000000000000000,Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland,Grassland
,36371,29,686,7123,10110_21,Rocky Mountain Aspen Forest and Woodland,Hardwood,110.000000000000000,NA,NA,110.000000000000000,Columbia Plateau Steppe and Grassland,Grassland
,36378,4,884,7965,10540_22,Southern Rocky Mountain Ponderosa Pine Woodland,Conifer,165.000000000000000,49,19,13.000000000000000,Western Cool Temperate Close Grown Crop,Agricultural
,36387,5,1216,9309,10010,Inter-Mountain Basins Sparsely Vegetated Systems,Sparse,0.000000000000000,NA,NA,0.000000000000000,Great Basin & Intermountain Introduced Perennial Grassland and Forbland,Exotic Herbaceous
,36394,16,1241,9328,11350_7_8_9_10_12_17_18,Inter-Mountain Basins Semi-Desert Grassland,Grassland,81.000000000000000,NA,NA,81.000000000000000,Interior Western North American Temperate Ruderal Shrubland,Exotic Tree-Shrub
,36406,1901,1246,9519,11600_18,Rocky Mountain Subalpine/Upper Montane Riparian Systems,Riparian,68.000000000000000,NA,114,42.000000000000000,Rocky Mountain Lower Montane-Foothill Riparian Shrubland,Riparian
,36409,1683,1246,9019,11600_18,Rocky Mountain Subalpine/Upper Montane Riparian Systems,Riparian,68.000000000000000,NA,114,42.000000000000000,Rocky Mountain Lower Montane-Foothill Riparian Woodland,Riparian
,36410,9883,1246,9003,11600_18,Rocky Mountain Subalpine/Upper Montane Riparian Systems,Riparian,68.000000000000000,NA,114,42.000000000000000,Great Basin Foothill and Lower Montane Riparian Woodland,Riparian
,36415,272,889,7295,10660_22,Inter-Mountain Basins Mat Saltbush Shrubland,Shrubland,0.000000000000000,NA,NA,0.000000000000000,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads
,36423,4,694,9329,10560_21_22,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,Conifer,428.000000000000000,891,NA,289.000000000000000,Western North American Ruderal Wet Shrubland,Riparian
,36426,62850,1239,7086,11260_6_12_17_18_28,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland,49.000000000000000,NA,NA,49.000000000000000,Rocky Mountain Lower Montane-Foothill Shrubland,Shrubland
,36428,74206,1229,7011,10610_18,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,Hardwood-Conifer,76.000000000000000,45,NA,28.000000000000000,Rocky Mountain Aspen Forest and Woodland,Hardwood
,36430,13,693,9003,10550_21_22,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Conifer,337.000000000000000,NA,NA,337.000000000000000,Great Basin Foothill and Lower Montane Riparian Woodland,Riparian
,36433,26,1219,7166,10120_17_18_21,Rocky Mountain Bigtooth Maple Ravine Woodland,Hardwood,136.000000000000000,81,NA,51.000000000000000,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Conifer
,36434,6654,1219,7011,10120_17_18_21,Rocky Mountain Bigtooth Maple Ravine Woodland,Hardwood,136.000000000000000,81,NA,51.000000000000000,Rocky Mountain Aspen Forest and Woodland,Hardwood
,36441,1,1223,7050,10500_18,Rocky Mountain Lodgepole Pine Forest,Conifer,152.000000000000000,NA,652,123.000000000000000,Rocky Mountain Lodgepole Pine Forest,Conifer
,36453,1,1218,7050,10110_6_10_12_17_18_19,Rocky Mountain Aspen Forest and Woodland,Hardwood,68.000000000000000,57,NA,31.000000000000000,Rocky Mountain Lodgepole Pine Forest,Conifer
,36463,13,1218,9829,10110_6_10_12_17_18_19,Rocky Mountain Aspen Forest and Woodland,Hardwood,68.000000000000000,57,NA,31.000000000000000,Western North American Ruderal Wet Meadow & Marsh,Riparian
,36469,1808,1239,9519,11260_6_12_17_18_28,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland,49.000000000000000,NA,NA,49.000000000000000,Rocky Mountain Lower Montane-Foothill Riparian Shrubland,Riparian
,36474,19,1225,7166,10520_18,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,Conifer,184.000000000000000,90,73,33.000000000000000,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Conifer
,36476,62,1239,9019,11260_6_12_17_18_28,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland,49.000000000000000,NA,NA,49.000000000000000,Rocky Mountain Lower Montane-Foothill Riparian Woodland,Riparian
,36477,814,1246,7086,11600_18,Rocky Mountain Subalpine/Upper Montane Riparian Systems,Riparian,68.000000000000000,NA,114,42.000000000000000,Rocky Mountain Lower Montane-Foothill Shrubland,Shrubland
,36487,839,802,7098,10320_2_3_7,Mediterranean California Red Fir Forest,Conifer,188.000000000000000,58,58,25.000000000000000,California Montane Woodland and Chaparral,Shrubland
,36491,263,1239,9003,11260_6_12_17_18_28,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland,49.000000000000000,NA,NA,49.000000000000000,Great Basin Foothill and Lower Montane Riparian Woodland,Riparian
,36492,127,884,7062,10540_22,Southern Rocky Mountain Ponderosa Pine Woodland,Conifer,165.000000000000000,49,19,13.000000000000000,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland,Conifer
,36504,71,833,7137,11240_1_7_8_9,Columbia Plateau Low Sagebrush Steppe,Shrubland,223.000000000000000,NA,NA,223.000000000000000,Mediterranean California Subalpine Meadow,Grassland
,36505,2,704,9005,11260_21,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland,50.000000000000000,NA,NA,50.000000000000000,Inter-Mountain Basins Alkaline Closed Depression,Riparian
,36535,40,715,7123,11660_21,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Conifer,297.000000000000000,47,NA,40.000000000000000,Columbia Plateau Steppe and Grassland,Grassland
,36544,110,622,9032,10110_9,Rocky Mountain Aspen Forest and Woodland,Hardwood,59.000000000000000,50,NA,27.000000000000000,Columbia Plateau Ash and Tuff Badland,Sparsely Vegetated
,36545,261,1219,7145,10120_17_18_21,Rocky Mountain Bigtooth Maple Ravine Woodland,Hardwood,136.000000000000000,81,NA,51.000000000000000,Rocky Mountain Subalpine-Montane Mesic Meadow,Grassland
,36561,1607,792,9301,10170_6_7_8_9_12_18,Columbia Plateau Western Juniper Woodland and Savanna,Conifer,437.000000000000000,271,NA,167.000000000000000,California Ruderal Grassland and Meadow,Exotic Herbaceous
,36584,9096,638,9005,10810_7_8_9,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland,692.000000000000000,NA,NA,692.000000000000000,Inter-Mountain Basins Alkaline Closed Depression,Riparian
,36634,159,819,7017,10580_7,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,Conifer,91.000000000000000,NA,653,80.000000000000000,Columbia Plateau Western Juniper Woodland and Savanna,Conifer
,36653,15,844,7171,11650_1_7_8,Northern Rocky Mountain Foothill Conifer Wooded Steppe,Conifer,125.000000000000000,396,125,54.000000000000000,North Pacific Alpine and Subalpine Dry Grassland,Grassland
,36656,127,2710,9336,10803_6_12_15_16_17_18_23_24_25,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,151.000000000000000,NA,NA,151.000000000000000,Great Basin & Intermountain Ruderal Shrubland,Exotic Tree-Shrub
,36666,90,1221,7166,10190_6_7_9_12_16_17_18_19,Great Basin Pinyon-Juniper Woodland,Conifer,844.000000000000000,913,NA,438.000000000000000,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Conifer
,36667,45858,1222,7126,10460_18,Northern Rocky Mountain Subalpine Woodland and Parkland,Conifer,224.000000000000000,377,57,40.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland
